plotid,center_lon,center_lat,shape,size_m,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Class:Water bodies,Class:Prairies,Class:Cultivated land,Class:Wetlands,Class:Artificial surfaces,Class:Other land,Class:Treeds areas
1385,9.878564500543598,30.945955571992876,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:50,-20.2 secs,,0,0,0,0,0,0,100.00,0
1386,9.878564500543598,31.022968754798256,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:50,-22.5 secs,,0,0,0,0,0,0,100.00,0
1387,9.878564500543598,31.099919732712287,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-22.8 secs,,0,0,0,0,0,0,100.00,0
1388,9.878564500543598,31.17680841728869,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-22.9 secs,,0,0,0,0,0,0,100.00,0
1389,9.878564500543598,31.25363472060177,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-19.1 secs,,0,0,0,0,0,0,100.00,0
1390,9.878564500543598,31.330398555245925,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-21.9 secs,,0,0,0,0,0,0,100.00,0
1391,9.878564500543598,31.407099834335348,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-24.0 secs,,0,0,0,0,0,0,100.00,0
1392,9.878564500543598,31.483738471503667,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-21.7 secs,,0,0,0,0,0,0,100.00,0
1393,9.878564500543598,31.560314380903492,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-21.8 secs,,0,0,0,0,0,0,100.00,0
1394,9.878564500543598,31.636827477206086,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-22.9 secs,,0,0,0,0,0,0,100.00,0
1395,9.878564500543598,31.71327767560097,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-21.4 secs,,0,0,0,0,0,0,100.00,0
1396,9.878564500543598,31.789664891795443,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-23.7 secs,,0,0,0,0,0,0,100.00,0
1397,9.878564500543598,31.86598904201428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-23.0 secs,,0,0,0,0,0,0,100.00,0
1398,9.878564500543598,31.94225004299922,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-21.8 secs,,0,0,0,0,0,0,100.00,0
1399,9.878564500543598,32.01844781200854,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-20.2 secs,,0,0,0,0,0,0,100.00,0
1400,9.878564500543598,32.09458226681671,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-21.2 secs,,0,0,0,0,0,0,100.00,0
1401,9.878564500543598,32.17065332571383,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:51,-23.7 secs,,0,0,0,0,0,0,100.00,0
1402,9.878564500543598,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-22.9 secs,,0,0,0,0,0,0,100.00,0
1403,9.878564500543598,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-21.3 secs,,0,0,0,0,0,0,100.00,0
1404,9.878564500543598,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-22.3 secs,,0,0,0,0,0,0,100.00,0
1405,9.878564500543598,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-23.3 secs,,0,0,0,0,0,0,100.00,0
1406,9.878564500543598,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-17.6 secs,,0,0,0,0,0,0,100.00,0
1407,9.878564500543598,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-22.2 secs,,0,0,0,0,0,0,100.00,0
1408,9.878564500543598,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-19.0 secs,,0,0,0,0,0,0,100.00,0
1409,9.878564500543598,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-13.9 secs,,0,0,0,0,0,0,100.00,0
1410,9.878564500543598,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-21.7 secs,,0,0,0,0,0,0,100.00,0
1411,9.878564500543598,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:52,-23.6 secs,,0,0,0,0,0,0,100.00,0
1412,9.878564500543598,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-10.9 secs,,0,0,100.00,0,0,0,0,0
1413,9.878564500543598,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-21.8 secs,,0,0,0,0,0,0,100.00,0
1414,9.878564500543598,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-22.0 secs,,0,0,0,0,0,0,100.00,0
1415,9.878564500543598,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-23.6 secs,,0,0,0,0,0,0,100.00,0
1416,9.878564500543598,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-5.0 secs,,0,0,0,0,0,0,100.00,0
1417,9.878564500543598,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-21.0 secs,,0,0,0,0,0,0,100.00,0
1418,9.878564500543598,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-21.5 secs,,0,0,0,0,0,0,100.00,0
1419,9.878564500543598,33.52900160971016,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-23.5 secs,,0,0,0,0,0,0,100.00,0
1420,9.878564500543598,33.60385330377519,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:53,-22.6 secs,,0,0,0,0,0,0,100.00,0
1421,9.878564500543598,33.67864007527444,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-16.9 secs,,0,0,0,100.00,0,0,0,0
1422,9.878564500543598,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-22.7 secs,,0,0,0,100.00,0,0,0,0
1423,9.878564500543598,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-22.5 secs,,0,0,0,100.00,0,0,0,0
1424,9.878564500543598,33.902610146933746,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-18.0 secs,,0,0,0,100.00,0,0,0,0
1425,9.878564500543598,33.977136523243935,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-19.9 secs,,0,0,0,0,0,0,100.00,0
1426,9.878564500543598,34.05159762704104,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-21.2 secs,,0,0,0,100.00,0,0,0,0
1427,9.878564500543598,34.125993389842826,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:54,-22.2 secs,,0,0,0,100.00,0,0,0,0
1428,9.878564500543598,34.20032374366799,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:55,-19.0 secs,,0,0,0,100.00,0,0,0,0
1429,9.878564500543598,34.27458862103551,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:55,-22.9 secs,,0,0,0,100.00,0,0,0,0
1430,9.878564500543598,34.34878795496409,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:55,-23.5 secs,,0,0,100.00,0,0,0,0,0
1431,9.878564500543598,34.42292167897133,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:55,-23.7 secs,,0,100.00,0,0,0,0,0,0
1432,9.878564500543598,34.496989727073235,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:55,-23.2 secs,,0,0,0,100.00,0,0,0,0
1433,9.878564500543598,34.57099203378345,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:55,-21.1 secs,,0,0,0,100.00,0,0,0,0
1434,9.878564500543598,34.644928534112616,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,1.8 secs,,0,0,0,100.00,0,0,0,0
1435,9.878564500543598,34.71879916356771,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-19.5 secs,,0,0,0,100.00,0,0,0,0
1436,9.878564500543598,34.7926038581513,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-22.2 secs,,0,0,0,100.00,0,0,0,0
1437,9.878564500543598,34.86634255436094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-22.6 secs,,0,0,0,100.00,0,0,0,0
1438,9.878564500543598,34.94001518918838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-21.9 secs,,0,0,0,100.00,0,0,0,0
1439,9.878564500543598,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-16.8 secs,,0,0,0,100.00,0,0,0,0
1440,9.878564500543598,35.08716202513072,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-22.1 secs,,0,0,0,100.00,0,0,0,0
1441,9.878564500543598,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-22.5 secs,,0,0,0,100.00,0,0,0,0
1442,9.878564500543598,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-21.3 secs,,0,0,0,100.00,0,0,0,0
1443,9.878564500543598,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:56,-22.5 secs,,0,0,0,100.00,0,0,0,0
1444,9.878564500543598,35.38066024276161,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-22.7 secs,,0,0,0,100.00,0,0,0,0
1445,9.878564500543598,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-22.8 secs,,0,0,0,100.00,0,0,0,0
1446,9.878564500543598,35.52701065959737,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-23.1 secs,,0,0,0,100.00,0,0,0,0
1447,9.878564500543598,35.60008598781112,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-22.5 secs,,0,0,0,100.00,0,0,0,0
1448,9.878564500543598,35.67309465158577,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-23.2 secs,,0,0,0,100.00,0,0,0,0
1449,9.878564500543598,35.74603659330198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-23.2 secs,,0,0,0,100.00,0,0,0,0
1450,9.878564500543598,35.8189117558258,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-22.9 secs,,0,0,0,100.00,0,0,0,0
1451,9.878564500543598,35.89172008250795,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-22.9 secs,,0,0,0,100.00,0,0,0,0
1452,9.878564500543598,35.96446151718297,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-23.1 secs,,0,0,0,100.00,0,0,0,0
1453,9.878564500543598,36.037136004168495,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-10.9 secs,,0,0,0,100.00,0,0,0,0
1454,9.878564500543598,36.10974348826442,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-18.3 secs,,0,0,0,0,0,0,0,100.00
1455,9.878564500543598,36.182283914752155,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-21.5 secs,,0,0,0,0,0,0,0,100.00
1456,9.878564500543598,36.25475722939378,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:57,-22.7 secs,,0,0,0,100.00,0,0,0,0
1457,9.878564500543598,36.32716337843127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-22.6 secs,,0,0,0,100.00,0,0,0,0
1458,9.878564500543598,36.39950230858568,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-22.6 secs,,0,0,0,100.00,0,0,0,0
1459,9.878564500543598,36.471773967056315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-21.5 secs,,0,0,0,100.00,0,0,0,0
1460,9.878564500543598,36.5439783015199,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-23.2 secs,,0,0,0,100.00,0,0,0,0
1461,9.878564500543598,36.61611526012981,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-15.5 secs,,0,0,0,100.00,0,0,0,0
1462,9.878564500543598,36.68818479151516,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-17.1 secs,,0,0,0,75.00,0,25.00,0,0
1463,9.878564500543598,36.76018684478007,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-22.6 secs,,0,0,0,100.00,0,0,0,0
1464,9.878564500543598,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-22.1 secs,,0,0,0,100.00,0,0,0,0
1465,9.878564500543598,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-15.8 secs,,0,0,0,50.00,0,50.00,0,0
1466,9.878564500543598,36.97578763399933,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-22.7 secs,,0,0,0,100.00,0,0,0,0
1467,9.878564500543598,37.047519275292615,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:58,-23.1 secs,,0,0,0,100.00,0,0,0,0
1468,9.878564500543598,37.11918319108046,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-22.0 secs,,0,0,0,100.00,0,0,0,0
1469,9.878564500543598,37.26230765435253,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-20.5 secs,,0,0,0,100.00,0,0,0,0
1470,9.968396028955551,30.482575191101265,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-23.4 secs,,0,0,0,0,0,0,100.00,0
1471,9.968396028955551,30.559959716692493,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-19.0 secs,,0,0,0,0,0,0,100.00,0
1472,9.968396028955551,30.63728257901942,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-15.3 secs,,0,0,0,0,0,0,100.00,0
1473,9.968396028955551,30.714543686505728,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-20.7 secs,,0,0,0,0,0,0,100.00,0
1474,9.968396028955551,30.791742948097546,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-22.4 secs,,0,0,0,0,0,0,100.00,0
1475,9.968396028955551,30.8688802732632,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-20.8 secs,,0,0,0,0,0,0,100.00,0
1476,9.968396028955551,30.945955571992876,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 13:59,-18.9 secs,,0,0,0,0,0,0,100.00,0
1477,9.968396028955551,31.022968754798256,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:00,-22.7 secs,,0,0,0,0,0,0,100.00,0
1478,9.968396028955551,31.099919732712287,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:00,-23.7 secs,,0,0,0,0,0,0,100.00,0
1479,9.968396028955551,31.17680841728869,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:00,-19.0 secs,,0,0,0,0,0,0,100.00,0
1480,9.968396028955551,31.25363472060177,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:00,-23.4 secs,,0,0,0,0,0,0,100.00,0
1481,9.968396028955551,31.330398555245925,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:00,-5.2 secs,,0,0,0,0,0,0,100.00,0
1482,9.968396028955551,31.407099834335348,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:00,-14.8 secs,,0,0,0,0,0,0,100.00,0
1483,9.968396028955551,31.483738471503667,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:01,-8.2 secs,,0,0,100.00,0,0,0,0,0
1484,9.968396028955551,31.560314380903492,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-21.9 secs,,0,0,100.00,0,0,0,0,0
1485,9.968396028955551,31.636827477206086,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-21.7 secs,,0,0,100.00,0,0,0,0,0
1486,9.968396028955551,31.71327767560097,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-22.2 secs,,0,0,0,0,0,0,100.00,0
1487,9.968396028955551,31.789664891795443,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.2 secs,,0,0,0,0,0,0,100.00,0
1488,9.968396028955551,31.86598904201428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-21.1 secs,,0,0,100.00,0,0,0,0,0
1489,9.968396028955551,31.94225004299922,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.6 secs,,0,0,100.00,0,0,0,0,0
1490,9.968396028955551,32.01844781200854,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.9 secs,,0,0,100.00,0,0,0,0,0
1491,9.968396028955551,32.09458226681671,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-20.7 secs,,0,0,0,0,0,0,100.00,0
1492,9.968396028955551,32.17065332571383,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-22.6 secs,,0,0,0,0,0,0,100.00,0
1493,9.968396028955551,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-21.8 secs,,0,0,100.00,0,0,0,0,0
1494,9.968396028955551,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.6 secs,,0,0,0,0,0,0,100.00,0
1495,9.968396028955551,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-22.0 secs,,0,0,0,0,0,0,100.00,0
1496,9.968396028955551,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.4 secs,,0,0,0,0,0,0,100.00,0
1497,9.968396028955551,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.7 secs,,0,0,0,0,0,0,100.00,0
1498,9.968396028955551,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:02,-23.6 secs,,0,0,0,0,0,0,100.00,0
1499,9.968396028955551,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-23.6 secs,,0,0,0,0,0,0,100.00,0
1500,9.968396028955551,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-18.0 secs,,0,0,100.00,0,0,0,0,0
1501,9.968396028955551,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-19.8 secs,,0,0,0,0,0,0,100.00,0
1502,9.968396028955551,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-21.6 secs,,0,0,0,0,0,0,100.00,0
1503,9.968396028955551,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-22.6 secs,,0,0,0,0,0,0,100.00,0
1504,9.968396028955551,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-15.2 secs,,0,0,50.00,0,0,0,50.00,0
1505,9.968396028955551,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-23.0 secs,,0,0,0,0,0,0,100.00,0
1506,9.968396028955551,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-22.5 secs,,0,0,0,0,0,0,100.00,0
1507,9.968396028955551,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-23.5 secs,,0,0,0,0,0,0,100.00,0
1508,9.968396028955551,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-23.8 secs,,0,0,0,0,0,0,100.00,0
1509,9.968396028955551,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-20.5 secs,,0,0,0,0,0,0,100.00,0
1510,9.968396028955551,33.52900160971016,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:03,-20.8 secs,,0,0,0,0,0,0,100.00,0
1511,9.968396028955551,33.60385330377519,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:04,-21.4 secs,,0,0,0,0,0,0,100.00,0
1512,9.968396028955551,33.67864007527444,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:04,0.7 secs,,0,0,0,100.00,0,0,0,0
1513,9.968396028955551,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:04,-20.7 secs,,0,0,0,0,0,0,100.00,0
1514,9.968396028955551,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:04,-20.8 secs,,0,0,0,100.00,0,0,0,0
1515,9.968396028955551,33.902610146933746,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:04,-22.7 secs,,0,0,0,100.00,0,0,0,0
1516,9.968396028955551,33.977136523243935,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-15.5 secs,,0,0,0,100.00,0,0,0,0
1517,9.968396028955551,34.05159762704104,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-22.5 secs,,0,0,0,100.00,0,0,0,0
1518,9.968396028955551,34.125993389842826,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-22.9 secs,,0,0,0,100.00,0,0,0,0
1519,9.968396028955551,34.20032374366799,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-15.0 secs,,0,0,0,100.00,0,0,0,0
1520,9.968396028955551,34.27458862103551,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-19.9 secs,,0,0,0,0,0,0,100.00,0
1521,9.968396028955551,34.34878795496409,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-23.3 secs,,0,0,0,0,0,0,100.00,0
1522,9.968396028955551,34.42292167897133,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-20.3 secs,,0,0,0,100.00,0,0,0,0
1523,9.968396028955551,34.496989727073235,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-22.2 secs,,0,0,0,100.00,0,0,0,0
1524,9.968396028955551,34.57099203378345,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:05,-19.1 secs,,0,0,0,100.00,0,0,0,0
1525,9.968396028955551,34.644928534112616,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-18.1 secs,,0,0,0,75.00,0,25.00,0,0
1526,9.968396028955551,34.71879916356771,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-21.5 secs,,0,0,0,100.00,0,0,0,0
1527,9.968396028955551,34.7926038581513,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-22.8 secs,,0,0,0,100.00,0,0,0,0
1528,9.968396028955551,34.86634255436094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-21.5 secs,,0,0,0,100.00,0,0,0,0
1529,9.968396028955551,34.94001518918838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-22.2 secs,,0,0,0,100.00,0,0,0,0
1530,9.968396028955551,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-22.9 secs,,0,0,0,100.00,0,0,0,0
1531,9.968396028955551,35.08716202513072,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.1 secs,,0,0,0,100.00,0,0,0,0
1532,9.968396028955551,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.4 secs,,0,0,0,100.00,0,0,0,0
1533,9.968396028955551,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.4 secs,,0,0,0,100.00,0,0,0,0
1534,9.968396028955551,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.2 secs,,0,0,0,100.00,0,0,0,0
1535,9.968396028955551,35.38066024276161,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.5 secs,,0,0,0,100.00,0,0,0,0
1536,9.968396028955551,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.7 secs,,0,0,0,100.00,0,0,0,0
1537,9.968396028955551,35.52701065959737,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.7 secs,,0,0,0,100.00,0,0,0,0
1538,9.968396028955551,35.60008598781112,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-23.8 secs,,0,0,0,100.00,0,0,0,0
1539,9.968396028955551,35.67309465158577,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-24.0 secs,,0,0,0,100.00,0,0,0,0
1540,9.968396028955551,35.74603659330198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:06,-24.1 secs,,0,0,0,100.00,0,0,0,0
1541,9.968396028955551,35.8189117558258,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:08,95.1 secs,,0,0,0,100.00,0,0,0,0
1542,9.968396028955551,35.89172008250795,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 14:08,-15.5 secs,,0,0,0,100.00,0,0,0,0
